date,product,category,demand_units,unit_price_eur,demand_value_eur,cold_chain,disruption_event,seasonality_type
2022-11-14,Paracetamol_500mg,OTC,1526,0.05,76.3,False,none,winter_peak
2022-11-15,Paracetamol_500mg,OTC,1605,0.05,80.25,False,none,winter_peak
2022-11-16,Paracetamol_500mg,OTC,1549,0.05,77.45,False,none,winter_peak
2022-11-17,Paracetamol_500mg,OTC,1577,0.05,78.85,False,none,winter_peak
2022-11-18,Paracetamol_500mg,OTC,1640,0.05,82.0,False,none,winter_peak
2022-11-19,Paracetamol_500mg,OTC,1170,0.05,58.5,False,none,winter_peak
2022-11-20,Paracetamol_500mg,OTC,1462,0.05,73.1,False,none,winter_peak
2022-11-21,Paracetamol_500mg,OTC,1440,0.05,72.0,False,none,winter_peak
2022-11-22,Paracetamol_500mg,OTC,1414,0.05,70.7,False,none,winter_peak
2022-11-23,Paracetamol_500mg,OTC,1712,0.05,85.6,False,none,winter_peak
2022-11-24,Paracetamol_500mg,OTC,1666,0.05,83.3,False,none,winter_peak
2022-11-25,Paracetamol_500mg,OTC,1645,0.05,82.25,False,none,winter_peak
2022-11-26,Paracetamol_500mg,OTC,1316,0.05,65.8,False,none,winter_peak
2022-11-27,Paracetamol_500mg,OTC,1252,0.05,62.6,False,none,winter_peak
2022-11-28,Paracetamol_500mg,OTC,1455,0.05,72.75,False,none,winter_peak
2022-11-29,Paracetamol_500mg,OTC,1577,0.05,78.85,False,none,winter_peak
2022-11-30,Paracetamol_500mg,OTC,1483,0.05,74.15,False,none,winter_peak
2022-12-01,Paracetamol_500mg,OTC,1961,0.05,98.05,False,none,winter_peak
2022-12-02,Paracetamol_500mg,OTC,1798,0.05,89.9,False,none,winter_peak
2022-12-03,Paracetamol_500mg,OTC,1359,0.05,67.95,False,none,winter_peak
2022-12-04,Paracetamol_500mg,OTC,1418,0.05,70.9,False,none,winter_peak
2022-12-05,Paracetamol_500mg,OTC,1880,0.05,94.0,False,none,winter_peak
2022-12-06,Paracetamol_500mg,OTC,1738,0.05,86.9,False,none,winter_peak
2022-12-07,Paracetamol_500mg,OTC,1701,0.05,85.05,False,none,winter_peak
2022-12-08,Paracetamol_500mg,OTC,1856,0.05,92.8,False,none,winter_peak
2022-12-09,Paracetamol_500mg,OTC,1857,0.05,92.85,False,none,winter_peak
2022-12-10,Paracetamol_500mg,OTC,1397,0.05,69.85,False,none,winter_peak
2022-12-11,Paracetamol_500mg,OTC,1402,0.05,70.1,False,none,winter_peak
2022-12-12,Paracetamol_500mg,OTC,1856,0.05,92.8,False,none,winter_peak
2022-12-13,Paracetamol_500mg,OTC,1611,0.05,80.55,False,none,winter_peak
2022-12-14,Paracetamol_500mg,OTC,1617,0.05,80.85,False,none,winter_peak
2022-12-15,Paracetamol_500mg,OTC,1718,0.05,85.9,False,none,winter_peak
2022-12-16,Paracetamol_500mg,OTC,1792,0.05,89.6,False,none,winter_peak
2022-12-17,Paracetamol_500mg,OTC,1494,0.05,74.7,False,none,winter_peak
2022-12-18,Paracetamol_500mg,OTC,1630,0.05,81.5,False,none,winter_peak
2022-12-19,Paracetamol_500mg,OTC,1949,0.05,97.45,False,none,winter_peak
2022-12-20,Paracetamol_500mg,OTC,1800,0.05,90.0,False,none,winter_peak
2022-12-21,Paracetamol_500mg,OTC,1821,0.05,91.05,False,none,winter_peak
2022-12-22,Paracetamol_500mg,OTC,1678,0.05,83.9,False,none,winter_peak
2022-12-23,Paracetamol_500mg,OTC,1822,0.05,91.1,False,none,winter_peak
2022-12-24,Paracetamol_500mg,OTC,1425,0.05,71.25,False,none,winter_peak
2022-12-25,Paracetamol_500mg,OTC,1497,0.05,74.85,False,none,winter_peak
2022-12-26,Paracetamol_500mg,OTC,1704,0.05,85.2,False,none,winter_peak
2022-12-27,Paracetamol_500mg,OTC,1901,0.05,95.05,False,none,winter_peak
2022-12-28,Paracetamol_500mg,OTC,2049,0.05,102.45,False,none,winter_peak
2022-12-29,Paracetamol_500mg,OTC,1810,0.05,90.5,False,none,winter_peak
2022-12-30,Paracetamol_500mg,OTC,1885,0.05,94.25,False,none,winter_peak
2022-12-31,Paracetamol_500mg,OTC,1541,0.05,77.05,False,none,winter_peak
2023-01-01,Paracetamol_500mg,OTC,1365,0.05,68.25,False,none,winter_peak
2023-01-02,Paracetamol_500mg,OTC,1795,0.05,89.75,False,none,winter_peak
2023-01-03,Paracetamol_500mg,OTC,1766,0.05,88.3,False,none,winter_peak
2023-01-04,Paracetamol_500mg,OTC,1778,0.05,88.9,False,none,winter_peak
2023-01-05,Paracetamol_500mg,OTC,1655,0.05,82.75,False,none,winter_peak
2023-01-06,Paracetamol_500mg,OTC,1768,0.05,88.4,False,none,winter_peak
2023-01-07,Paracetamol_500mg,OTC,1468,0.05,73.4,False,none,winter_peak
2023-01-08,Paracetamol_500mg,OTC,1576,0.05,78.8,False,none,winter_peak
2023-01-09,Paracetamol_500mg,OTC,1901,0.05,95.05,False,none,winter_peak
2023-01-10,Paracetamol_500mg,OTC,2070,0.05,103.5,False,none,winter_peak
2023-01-11,Paracetamol_500mg,OTC,1657,0.05,82.85,False,none,winter_peak
2023-01-12,Paracetamol_500mg,OTC,1889,0.05,94.45,False,none,winter_peak
2023-01-13,Paracetamol_500mg,OTC,1792,0.05,89.6,False,none,winter_peak
2023-01-14,Paracetamol_500mg,OTC,1660,0.05,83.0,False,none,winter_peak
2023-01-15,Paracetamol_500mg,OTC,1321,0.05,66.05,False,none,winter_peak
2023-01-16,Paracetamol_500mg,OTC,1648,0.05,82.4,False,none,winter_peak
2023-01-17,Paracetamol_500mg,OTC,1682,0.05,84.1,False,none,winter_peak
2023-01-18,Paracetamol_500mg,OTC,1467,0.05,73.35,False,none,winter_peak
2023-01-19,Paracetamol_500mg,OTC,1693,0.05,84.65,False,none,winter_peak
2023-01-20,Paracetamol_500mg,OTC,1660,0.05,83.0,False,none,winter_peak
2023-01-21,Paracetamol_500mg,OTC,1431,0.05,71.55,False,none,winter_peak
2023-01-22,Paracetamol_500mg,OTC,1453,0.05,72.65,False,none,winter_peak
2023-01-23,Paracetamol_500mg,OTC,2034,0.05,101.7,False,none,winter_peak
2023-01-24,Paracetamol_500mg,OTC,1903,0.05,95.15,False,none,winter_peak
2023-01-25,Paracetamol_500mg,OTC,1687,0.05,84.35,False,none,winter_peak
2023-01-26,Paracetamol_500mg,OTC,1642,0.05,82.1,False,none,winter_peak
2023-01-27,Paracetamol_500mg,OTC,1839,0.05,91.95,False,none,winter_peak
2023-01-28,Paracetamol_500mg,OTC,1266,0.05,63.3,False,none,winter_peak
2023-01-29,Paracetamol_500mg,OTC,1623,0.05,81.15,False,none,winter_peak
2023-01-30,Paracetamol_500mg,OTC,1937,0.05,96.85,False,none,winter_peak
2023-01-31,Paracetamol_500mg,OTC,1704,0.05,85.2,False,none,winter_peak
2023-02-01,Paracetamol_500mg,OTC,1473,0.05,73.65,False,none,winter_peak
2023-02-02,Paracetamol_500mg,OTC,1893,0.05,94.65,False,none,winter_peak
2023-02-03,Paracetamol_500mg,OTC,1692,0.05,84.6,False,none,winter_peak
2023-02-04,Paracetamol_500mg,OTC,1501,0.05,75.05,False,none,winter_peak
2023-02-05,Paracetamol_500mg,OTC,1192,0.05,59.6,False,none,winter_peak
2023-02-06,Paracetamol_500mg,OTC,1627,0.05,81.35,False,none,winter_peak
2023-02-07,Paracetamol_500mg,OTC,1709,0.05,85.45,False,none,winter_peak
2023-02-08,Paracetamol_500mg,OTC,1715,0.05,85.75,False,none,winter_peak
2023-02-09,Paracetamol_500mg,OTC,1648,0.05,82.4,False,none,winter_peak
2023-02-10,Paracetamol_500mg,OTC,1795,0.05,89.75,False,none,winter_peak
2023-02-11,Paracetamol_500mg,OTC,1251,0.05,62.55,False,none,winter_peak
2023-02-12,Paracetamol_500mg,OTC,1352,0.05,67.6,False,none,winter_peak
2023-02-13,Paracetamol_500mg,OTC,1727,0.05,86.35,False,none,winter_peak
2023-02-14,Paracetamol_500mg,OTC,1781,0.05,89.05,False,none,winter_peak
2023-02-15,Paracetamol_500mg,OTC,1808,0.05,90.4,False,none,winter_peak
2023-02-16,Paracetamol_500mg,OTC,1557,0.05,77.85,False,none,winter_peak
2023-02-17,Paracetamol_500mg,OTC,1501,0.05,75.05,False,none,winter_peak
2023-02-18,Paracetamol_500mg,OTC,1508,0.05,75.4,False,none,winter_peak
2023-02-19,Paracetamol_500mg,OTC,1405,0.05,70.25,False,none,winter_peak
2023-02-20,Paracetamol_500mg,OTC,1609,0.05,80.45,False,none,winter_peak
2023-02-21,Paracetamol_500mg,OTC,1924,0.05,96.2,False,none,winter_peak
2023-02-22,Paracetamol_500mg,OTC,1728,0.05,86.4,False,none,winter_peak
2023-02-23,Paracetamol_500mg,OTC,1874,0.05,93.7,False,none,winter_peak
2023-02-24,Paracetamol_500mg,OTC,1722,0.05,86.1,False,none,winter_peak
2023-02-25,Paracetamol_500mg,OTC,1596,0.05,79.8,False,none,winter_peak
2023-02-26,Paracetamol_500mg,OTC,1563,0.05,78.15,False,none,winter_peak
2023-02-27,Paracetamol_500mg,OTC,1679,0.05,83.95,False,none,winter_peak
2023-02-28,Paracetamol_500mg,OTC,1847,0.05,92.35,False,none,winter_peak
2023-03-01,Paracetamol_500mg,OTC,1468,0.05,73.4,False,none,winter_peak
2023-03-02,Paracetamol_500mg,OTC,1549,0.05,77.45,False,none,winter_peak
2023-03-03,Paracetamol_500mg,OTC,1289,0.05,64.45,False,none,winter_peak
2023-03-04,Paracetamol_500mg,OTC,1178,0.05,58.9,False,none,winter_peak
2023-03-05,Paracetamol_500mg,OTC,1212,0.05,60.6,False,none,winter_peak
2023-03-06,Paracetamol_500mg,OTC,1200,0.05,60.0,False,none,winter_peak
2023-03-07,Paracetamol_500mg,OTC,1265,0.05,63.25,False,none,winter_peak
2023-03-08,Paracetamol_500mg,OTC,1169,0.05,58.45,False,none,winter_peak
2023-03-09,Paracetamol_500mg,OTC,1367,0.05,68.35,False,none,winter_peak
2023-03-10,Paracetamol_500mg,OTC,1478,0.05,73.9,False,none,winter_peak
2023-03-11,Paracetamol_500mg,OTC,1252,0.05,62.6,False,none,winter_peak
2023-03-12,Paracetamol_500mg,OTC,1124,0.05,56.2,False,none,winter_peak
2023-03-13,Paracetamol_500mg,OTC,1581,0.05,79.05,False,none,winter_peak
2023-03-14,Paracetamol_500mg,OTC,1244,0.05,62.2,False,none,winter_peak
2023-03-15,Paracetamol_500mg,OTC,1208,0.05,60.4,False,none,winter_peak
2023-03-16,Paracetamol_500mg,OTC,1393,0.05,69.65,False,none,winter_peak
2023-03-17,Paracetamol_500mg,OTC,1442,0.05,72.1,False,none,winter_peak
2023-03-18,Paracetamol_500mg,OTC,1116,0.05,55.8,False,none,winter_peak
2023-03-19,Paracetamol_500mg,OTC,934,0.05,46.7,False,none,winter_peak
2023-03-20,Paracetamol_500mg,OTC,1390,0.05,69.5,False,none,winter_peak
2023-03-21,Paracetamol_500mg,OTC,1254,0.05,62.7,False,none,winter_peak
2023-03-22,Paracetamol_500mg,OTC,1475,0.05,73.75,False,none,winter_peak
2023-03-23,Paracetamol_500mg,OTC,1441,0.05,72.05,False,none,winter_peak
2023-03-24,Paracetamol_500mg,OTC,1295,0.05,64.75,False,none,winter_peak
2023-03-25,Paracetamol_500mg,OTC,1074,0.05,53.7,False,none,winter_peak
2023-03-26,Paracetamol_500mg,OTC,1025,0.05,51.25,False,none,winter_peak
2023-03-27,Paracetamol_500mg,OTC,1394,0.05,69.7,False,none,winter_peak
2023-03-28,Paracetamol_500mg,OTC,1508,0.05,75.4,False,none,winter_peak
2023-03-29,Paracetamol_500mg,OTC,1291,0.05,64.55,False,none,winter_peak
2023-03-30,Paracetamol_500mg,OTC,1458,0.05,72.9,False,none,winter_peak
2023-03-31,Paracetamol_500mg,OTC,1342,0.05,67.1,False,none,winter_peak
2023-04-01,Paracetamol_500mg,OTC,859,0.05,42.95,False,none,winter_peak
2023-04-02,Paracetamol_500mg,OTC,909,0.05,45.45,False,none,winter_peak
2023-04-03,Paracetamol_500mg,OTC,1052,0.05,52.6,False,none,winter_peak
2023-04-04,Paracetamol_500mg,OTC,1096,0.05,54.8,False,none,winter_peak
2023-04-05,Paracetamol_500mg,OTC,1037,0.05,51.85,False,none,winter_peak
2023-04-06,Paracetamol_500mg,OTC,1328,0.05,66.4,False,none,winter_peak
2023-04-07,Paracetamol_500mg,OTC,1151,0.05,57.55,False,none,winter_peak
2023-04-08,Paracetamol_500mg,OTC,867,0.05,43.35,False,none,winter_peak
2023-04-09,Paracetamol_500mg,OTC,934,0.05,46.7,False,none,winter_peak
2023-04-10,Paracetamol_500mg,OTC,1138,0.05,56.9,False,none,winter_peak
2023-04-11,Paracetamol_500mg,OTC,1128,0.05,56.4,False,none,winter_peak
2023-04-12,Paracetamol_500mg,OTC,1205,0.05,60.25,False,none,winter_peak
2023-04-13,Paracetamol_500mg,OTC,1218,0.05,60.9,False,none,winter_peak
2023-04-14,Paracetamol_500mg,OTC,1100,0.05,55.0,False,none,winter_peak
2023-04-15,Paracetamol_500mg,OTC,876,0.05,43.8,False,none,winter_peak
2023-04-16,Paracetamol_500mg,OTC,899,0.05,44.95,False,none,winter_peak
2023-04-17,Paracetamol_500mg,OTC,937,0.05,46.85,False,none,winter_peak
2023-04-18,Paracetamol_500mg,OTC,1010,0.05,50.5,False,none,winter_peak
2023-04-19,Paracetamol_500mg,OTC,1275,0.05,63.75,False,none,winter_peak
2023-04-20,Paracetamol_500mg,OTC,1301,0.05,65.05,False,none,winter_peak
2023-04-21,Paracetamol_500mg,OTC,1127,0.05,56.35,False,none,winter_peak
2023-04-22,Paracetamol_500mg,OTC,962,0.05,48.1,False,none,winter_peak
2023-04-23,Paracetamol_500mg,OTC,943,0.05,47.15,False,none,winter_peak
2023-04-24,Paracetamol_500mg,OTC,1434,0.05,71.7,False,none,winter_peak
2023-04-25,Paracetamol_500mg,OTC,1253,0.05,62.65,False,none,winter_peak
2023-04-26,Paracetamol_500mg,OTC,1139,0.05,56.95,False,none,winter_peak
2023-04-27,Paracetamol_500mg,OTC,1063,0.05,53.15,False,none,winter_peak
2023-04-28,Paracetamol_500mg,OTC,1003,0.05,50.15,False,none,winter_peak
2023-04-29,Paracetamol_500mg,OTC,936,0.05,46.8,False,none,winter_peak
2023-04-30,Paracetamol_500mg,OTC,864,0.05,43.2,False,none,winter_peak
2023-05-01,Paracetamol_500mg,OTC,964,0.05,48.2,False,none,winter_peak
2023-05-02,Paracetamol_500mg,OTC,1031,0.05,51.55,False,none,winter_peak
2023-05-03,Paracetamol_500mg,OTC,993,0.05,49.65,False,none,winter_peak
2023-05-04,Paracetamol_500mg,OTC,1235,0.05,61.75,False,none,winter_peak
2023-05-05,Paracetamol_500mg,OTC,1165,0.05,58.25,False,none,winter_peak
2023-05-06,Paracetamol_500mg,OTC,869,0.05,43.45,False,none,winter_peak
2023-05-07,Paracetamol_500mg,OTC,973,0.05,48.65,False,none,winter_peak
2023-05-08,Paracetamol_500mg,OTC,1095,0.05,54.75,False,none,winter_peak
2023-05-09,Paracetamol_500mg,OTC,1013,0.05,50.65,False,none,winter_peak
2023-05-10,Paracetamol_500mg,OTC,1221,0.05,61.05,False,none,winter_peak
2023-05-11,Paracetamol_500mg,OTC,1136,0.05,56.8,False,none,winter_peak
2023-05-12,Paracetamol_500mg,OTC,998,0.05,49.9,False,none,winter_peak
2023-05-13,Paracetamol_500mg,OTC,857,0.05,42.85,False,none,winter_peak
2023-05-14,Paracetamol_500mg,OTC,810,0.05,40.5,False,none,winter_peak
2023-05-15,Paracetamol_500mg,OTC,969,0.05,48.45,False,none,winter_peak
2023-05-16,Paracetamol_500mg,OTC,1170,0.05,58.5,False,none,winter_peak
2023-05-17,Paracetamol_500mg,OTC,1256,0.05,62.8,False,none,winter_peak
2023-05-18,Paracetamol_500mg,OTC,968,0.05,48.4,False,none,winter_peak
2023-05-19,Paracetamol_500mg,OTC,1139,0.05,56.95,False,none,winter_peak
2023-05-20,Paracetamol_500mg,OTC,826,0.05,41.3,False,none,winter_peak
2023-05-21,Paracetamol_500mg,OTC,838,0.05,41.9,False,none,winter_peak
2023-05-22,Paracetamol_500mg,OTC,1039,0.05,51.95,False,none,winter_peak
2023-05-23,Paracetamol_500mg,OTC,1015,0.05,50.75,False,none,winter_peak
2023-05-24,Paracetamol_500mg,OTC,1095,0.05,54.75,False,none,winter_peak
2023-05-25,Paracetamol_500mg,OTC,1018,0.05,50.9,False,none,winter_peak
2023-05-26,Paracetamol_500mg,OTC,1114,0.05,55.7,False,none,winter_peak
2023-05-27,Paracetamol_500mg,OTC,869,0.05,43.45,False,none,winter_peak
2023-05-28,Paracetamol_500mg,OTC,856,0.05,42.8,False,none,winter_peak
2023-05-29,Paracetamol_500mg,OTC,1012,0.05,50.6,False,none,winter_peak
2023-05-30,Paracetamol_500mg,OTC,1041,0.05,52.05,False,none,winter_peak
2023-05-31,Paracetamol_500mg,OTC,1157,0.05,57.85,False,none,winter_peak
2023-06-01,Paracetamol_500mg,OTC,1069,0.05,53.45,False,none,winter_peak
2023-06-02,Paracetamol_500mg,OTC,947,0.05,47.35,False,none,winter_peak
2023-06-03,Paracetamol_500mg,OTC,828,0.05,41.4,False,none,winter_peak
2023-06-04,Paracetamol_500mg,OTC,872,0.05,43.6,False,none,winter_peak
2023-06-05,Paracetamol_500mg,OTC,891,0.05,44.55,False,none,winter_peak
2023-06-06,Paracetamol_500mg,OTC,1073,0.05,53.65,False,none,winter_peak
2023-06-07,Paracetamol_500mg,OTC,974,0.05,48.7,False,none,winter_peak
2023-06-08,Paracetamol_500mg,OTC,1075,0.05,53.75,False,none,winter_peak
2023-06-09,Paracetamol_500mg,OTC,966,0.05,48.3,False,none,winter_peak
2023-06-10,Paracetamol_500mg,OTC,704,0.05,35.2,False,none,winter_peak
2023-06-11,Paracetamol_500mg,OTC,716,0.05,35.8,False,none,winter_peak
2023-06-12,Paracetamol_500mg,OTC,1033,0.05,51.65,False,none,winter_peak
2023-06-13,Paracetamol_500mg,OTC,1050,0.05,52.5,False,none,winter_peak
2023-06-14,Paracetamol_500mg,OTC,955,0.05,47.75,False,none,winter_peak
2023-06-15,Paracetamol_500mg,OTC,1082,0.05,54.1,False,none,winter_peak
2023-06-16,Paracetamol_500mg,OTC,892,0.05,44.6,False,none,winter_peak
2023-06-17,Paracetamol_500mg,OTC,819,0.05,40.95,False,none,winter_peak
2023-06-18,Paracetamol_500mg,OTC,744,0.05,37.2,False,none,winter_peak
2023-06-19,Paracetamol_500mg,OTC,976,0.05,48.8,False,none,winter_peak
2023-06-20,Paracetamol_500mg,OTC,1034,0.05,51.7,False,none,winter_peak
2023-06-21,Paracetamol_500mg,OTC,959,0.05,47.95,False,none,winter_peak
2023-06-22,Paracetamol_500mg,OTC,998,0.05,49.9,False,none,winter_peak
2023-06-23,Paracetamol_500mg,OTC,1113,0.05,55.65,False,none,winter_peak
2023-06-24,Paracetamol_500mg,OTC,786,0.05,39.3,False,none,winter_peak
2023-06-25,Paracetamol_500mg,OTC,879,0.05,43.95,False,none,winter_peak
2023-06-26,Paracetamol_500mg,OTC,937,0.05,46.85,False,none,winter_peak
2023-06-27,Paracetamol_500mg,OTC,1074,0.05,53.7,False,none,winter_peak
2023-06-28,Paracetamol_500mg,OTC,1150,0.05,57.5,False,none,winter_peak
2023-06-29,Paracetamol_500mg,OTC,827,0.05,41.35,False,none,winter_peak
2023-06-30,Paracetamol_500mg,OTC,965,0.05,48.25,False,none,winter_peak
2023-07-01,Paracetamol_500mg,OTC,884,0.05,44.2,False,none,winter_peak
2023-07-02,Paracetamol_500mg,OTC,832,0.05,41.6,False,none,winter_peak
2023-07-03,Paracetamol_500mg,OTC,1089,0.05,54.45,False,none,winter_peak
2023-07-04,Paracetamol_500mg,OTC,1006,0.05,50.3,False,none,winter_peak
2023-07-05,Paracetamol_500mg,OTC,1065,0.05,53.25,False,none,winter_peak
2023-07-06,Paracetamol_500mg,OTC,1045,0.05,52.25,False,none,winter_peak
2023-07-07,Paracetamol_500mg,OTC,1157,0.05,57.85,False,none,winter_peak
2023-07-08,Paracetamol_500mg,OTC,864,0.05,43.2,False,none,winter_peak
2023-07-09,Paracetamol_500mg,OTC,869,0.05,43.45,False,none,winter_peak
2023-07-10,Paracetamol_500mg,OTC,1023,0.05,51.15,False,none,winter_peak
2023-07-11,Paracetamol_500mg,OTC,1017,0.05,50.85,False,none,winter_peak
2023-07-12,Paracetamol_500mg,OTC,1022,0.05,51.1,False,none,winter_peak
2023-07-13,Paracetamol_500mg,OTC,1092,0.05,54.6,False,none,winter_peak
2023-07-14,Paracetamol_500mg,OTC,1023,0.05,51.15,False,none,winter_peak
2023-07-15,Paracetamol_500mg,OTC,867,0.05,43.35,False,none,winter_peak
2023-07-16,Paracetamol_500mg,OTC,988,0.05,49.4,False,none,winter_peak
2023-07-17,Paracetamol_500mg,OTC,1133,0.05,56.65,False,none,winter_peak
2023-07-18,Paracetamol_500mg,OTC,1032,0.05,51.6,False,none,winter_peak
2023-07-19,Paracetamol_500mg,OTC,1161,0.05,58.05,False,none,winter_peak
2023-07-20,Paracetamol_500mg,OTC,1025,0.05,51.25,False,none,winter_peak
2023-07-21,Paracetamol_500mg,OTC,887,0.05,44.35,False,none,winter_peak
2023-07-22,Paracetamol_500mg,OTC,779,0.05,38.95,False,none,winter_peak
2023-07-23,Paracetamol_500mg,OTC,720,0.05,36.0,False,none,winter_peak
2023-07-24,Paracetamol_500mg,OTC,1030,0.05,51.5,False,none,winter_peak
2023-07-25,Paracetamol_500mg,OTC,1062,0.05,53.1,False,none,winter_peak
2023-07-26,Paracetamol_500mg,OTC,1203,0.05,60.15,False,none,winter_peak
2023-07-27,Paracetamol_500mg,OTC,1088,0.05,54.4,False,none,winter_peak
2023-07-28,Paracetamol_500mg,OTC,1042,0.05,52.1,False,none,winter_peak
2023-07-29,Paracetamol_500mg,OTC,904,0.05,45.2,False,none,winter_peak
2023-07-30,Paracetamol_500mg,OTC,698,0.05,34.9,False,none,winter_peak
2023-07-31,Paracetamol_500mg,OTC,1081,0.05,54.05,False,none,winter_peak
2023-08-01,Paracetamol_500mg,OTC,817,0.05,40.85,False,supply_shortage,winter_peak
2023-08-02,Paracetamol_500mg,OTC,679,0.05,33.95,False,supply_shortage,winter_peak
2023-08-03,Paracetamol_500mg,OTC,841,0.05,42.05,False,supply_shortage,winter_peak
2023-08-04,Paracetamol_500mg,OTC,791,0.05,39.55,False,supply_shortage,winter_peak
2023-08-05,Paracetamol_500mg,OTC,596,0.05,29.8,False,supply_shortage,winter_peak
2023-08-06,Paracetamol_500mg,OTC,647,0.05,32.35,False,supply_shortage,winter_peak
2023-08-07,Paracetamol_500mg,OTC,911,0.05,45.55,False,supply_shortage,winter_peak
2023-08-08,Paracetamol_500mg,OTC,782,0.05,39.1,False,supply_shortage,winter_peak
2023-08-09,Paracetamol_500mg,OTC,786,0.05,39.3,False,supply_shortage,winter_peak
2023-08-10,Paracetamol_500mg,OTC,742,0.05,37.1,False,supply_shortage,winter_peak
2023-08-11,Paracetamol_500mg,OTC,718,0.05,35.9,False,supply_shortage,winter_peak
2023-08-12,Paracetamol_500mg,OTC,657,0.05,32.85,False,supply_shortage,winter_peak
2023-08-13,Paracetamol_500mg,OTC,574,0.05,28.7,False,supply_shortage,winter_peak
2023-08-14,Paracetamol_500mg,OTC,776,0.05,38.8,False,supply_shortage,winter_peak
2023-08-15,Paracetamol_500mg,OTC,742,0.05,37.1,False,supply_shortage,winter_peak
2023-08-16,Paracetamol_500mg,OTC,801,0.05,40.05,False,supply_shortage,winter_peak
2023-08-17,Paracetamol_500mg,OTC,792,0.05,39.6,False,supply_shortage,winter_peak
2023-08-18,Paracetamol_500mg,OTC,836,0.05,41.8,False,supply_shortage,winter_peak
2023-08-19,Paracetamol_500mg,OTC,592,0.05,29.6,False,supply_shortage,winter_peak
2023-08-20,Paracetamol_500mg,OTC,604,0.05,30.2,False,supply_shortage,winter_peak
2023-08-21,Paracetamol_500mg,OTC,711,0.05,35.55,False,supply_shortage,winter_peak
2023-08-22,Paracetamol_500mg,OTC,745,0.05,37.25,False,supply_shortage,winter_peak
2023-08-23,Paracetamol_500mg,OTC,795,0.05,39.75,False,supply_shortage,winter_peak
2023-08-24,Paracetamol_500mg,OTC,819,0.05,40.95,False,supply_shortage,winter_peak
2023-08-25,Paracetamol_500mg,OTC,715,0.05,35.75,False,supply_shortage,winter_peak
2023-08-26,Paracetamol_500mg,OTC,660,0.05,33.0,False,supply_shortage,winter_peak
2023-08-27,Paracetamol_500mg,OTC,684,0.05,34.2,False,supply_shortage,winter_peak
2023-08-28,Paracetamol_500mg,OTC,798,0.05,39.9,False,supply_shortage,winter_peak
2023-08-29,Paracetamol_500mg,OTC,889,0.05,44.45,False,supply_shortage,winter_peak
2023-08-30,Paracetamol_500mg,OTC,725,0.05,36.25,False,supply_shortage,winter_peak
2023-08-31,Paracetamol_500mg,OTC,696,0.05,34.8,False,supply_shortage,winter_peak
2023-09-01,Paracetamol_500mg,OTC,741,0.05,37.05,False,supply_shortage,winter_peak
